"","date","trust_code","covid_flag","completed_pathways_for_admitted_patients","completed_pathways_for_non_admitted_patients","incomplete_pathways","incomplete_pathways_with_dta","new_rtt_periods_all_patients","audiology_assessments","barium_enema","colonoscopy","ct","cystoscopy","dexa_scan","echocardiography","electrophysiology","flexi_sigmoidoscopy","gastroscopy","mri","non_obstetric_ultrasound","peripheral_neurophys","sleep_studies","urodynamics","all_diagnostics_tests","audiology_audiology_assessments","barium_enema_2","cardiology_echocardiography","cardiology_electrophysiology","colonoscopy_2","computed_tomography","cystoscopy_2","dexa_scan_2","flexi_sigmoidoscopy_2","gastroscopy_2","magnetic_resonance_imaging","neurophysiology_peripheral_neurophysiology","non_obstetric_ultrasound_2","respiratory_physiology_sleep_studies","total.x","urodynamics_pressures_flows","operating_theatres","X.x","occupied_beds","bed_capacity","covid_beds","X.y","sick_ftes","total_ftes","sickness_rate","ratio_doctors","doctors","senior_doctors","nurses","managers","all_ftes","standard_los","los_unadjusted","elective_proportion","emergency_proportion","CatchmentYear","trust_total_catchment","date_yr","total_ftes2","low","moderate","high","significant","investment","cost","total.y","total_pathways","admitted_pathways","non_admitted_pathways","nurses_ratio","doctors_ratio","senior_doctors_ratio","occupied_ratio","significant_ratio","years_since_covid"
"1604",2023 Q1,"RTF","post-covid",5506,12406,100542,14105,27009,0,12,415,22537,605,1192,2988,0,225,871,8183,17065,476,471,349,55389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2037,762.604395604396,878.197802197802,4897,20479,40884.52974,734685.41951,0.0556490283518462,0.453766825931541,1176.75932,977.55751,5997.53703,466.3005,23167.38552,6.268717335,7.274339136,0.058020478,0.941979522,2020,327581,2023,40884.52974,NA,NA,NA,NA,NA,NA,NA,17912,5506,12406,0.00816340827071275,0.00160171862507472,0.00133057970668859,0.868374293007659,NA,"3_yrs"
"1605",2023 Q1,"RTG","post-covid",11428,42756,332489,47107,68821,3317,0,866,24042,248,1683,5876,0,458,1629,13168,22216,927,371,38,74839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1960,1368.56043956044,1566.94505494505,11163,20480,62516.18023,1108560.70256,0.0563940071893504,0.477257405543828,2405.09829,2195.82445,9636.57671,509.87338,36289.54832,7.203774302,7.933490823,0.131289911,0.868710089,2020,824631,2023,62516.18023,NA,NA,NA,NA,NA,NA,NA,54184,11428,42756,0.00869287237744063,0.00216956841826154,0.00198078864326435,0.873394019299824,NA,"3_yrs"
"1606",2023 Q1,"RTH","post-covid",9123,38816,217706,40784,56864,642,271,2081,29434,590,1712,5982,8,787,1845,14658,26056,32,134,8,84240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1925,1019.24175824176,1119.56043956044,6379,20481,45770.28898,1156311.04596,0.0395830249481015,0.456624174847348,3219.10454,2705.16443,10874.81716,850.13197,37076.99444,6.675293986,7.027568383,0.156115806,0.843884194,2020,910400,2023,45770.28898,NA,NA,NA,NA,NA,NA,NA,47939,9123,38816,0.00940475073553538,0.00278394343048709,0.00233947815291698,0.910394581861014,NA,"3_yrs"
"1607",2023 Q1,"RTK","post-covid",3351,21619,159820,15971,38579,966,0,1149,13141,0,974,2520,0,305,1044,6044,14522,580,437,78,41760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1926,419.186813186813,466.252747252747,2159,20482,15446.75998,389792.64579,0.039628146264006,0.477234163652802,1021.58125,932.60393,3258.03483,358.18001,12515.80444,6.702121146,7.129619711,0.116009281,0.883990719,2020,317767,2023,15446.75998,NA,NA,NA,NA,NA,NA,NA,24970,3351,21619,0.00835837942349292,0.00262083254015617,0.00239256420066591,0.899054891701431,NA,"3_yrs"
"1608",2023 Q1,"RTP","post-covid",8441,23335,148259,13395,38722,0,0,1878,13490,1115,966,3332,0,1049,1552,5706,11989,0,90,135,41302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1927,700.197802197802,800.78021978022,6122,20483,18506.44388,420047.44286,0.0440579848647433,0.523334460881282,914.72208,1004.27983,4056.46289,252.5733,13417.3943,8.762734112,9.119551681,0.087819549,0.912180451,2020,331844,2023,18506.44388,NA,NA,NA,NA,NA,NA,NA,31776,8441,23335,0.00965715411187969,0.00217766372715397,0.00239087238137222,0.874394477913024,NA,"3_yrs"
"1609",2023 Q1,"RTR","post-covid",9275,25146,150065,27696,41217,3296,0,1327,15294,1139,1101,4078,9,356,1810,8398,15057,407,667,85,53024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2038,821.285714285714,926.362637362637,5398,20485,47445.37093,787572.76593,0.060242523589518,0.493824811135573,1672.28405,1631.4813,7662.78253,345.04665,26599.36197,7.555899193,8.192271736,0.170918367,0.829081633,2020,525469,2023,47445.37093,NA,NA,NA,NA,NA,NA,NA,34421,9275,25146,0.00972961847017584,0.00212333910254666,0.00207153087381517,0.886570421950438,NA,"3_yrs"
"1610",2023 Q1,"RTX","post-covid",3289,20056,95453,14094,29301,2755,191,1849,11572,963,1015,2896,0,292,1458,6107,11946,327,425,146,41942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2010,591.802197802198,674.197802197802,3551,20486,30483.20584,575620.01447,0.0529571680513356,0.597453684812912,765.84616,1136.6583,5500.20382,478.18902,19129.5322,8.370143059,9.509379509,0.087905605,0.912094395,2020,267443,2023,30483.20584,NA,NA,NA,NA,NA,NA,NA,23345,3289,20056,0.0095552685482354,0.00133047173612466,0.00197466778678044,0.877787195201461,NA,"3_yrs"
"1611",2023 Q1,"RVJ","post-covid",8893,22509,140863,29834,39369,0,182,863,25253,1062,775,4556,0,462,1001,10986,25085,0,27,0,70252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1910,890.32967032967,993.307692307692,2919,20490,39323.19124,766930.29247,0.0512734881202234,0.490719795027873,1707.4825,1645.25433,5670.8499,641.30668,25017.99607,7.429063551,8.532547865,0.152528137,0.847471863,2020,478522,2023,39323.19124,NA,NA,NA,NA,NA,NA,NA,31402,8893,22509,0.00739421816516894,0.00222638552260184,0.00214524624487219,0.896328174265137,NA,"3_yrs"
"1612",2023 Q1,"RVR","post-covid",5077,23110,142670,21449,36822,3800,0,990,12707,759,851,3864,0,319,1324,6157,18403,996,0,459,50629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1890,591.747252747253,778.175824175824,6413,20492,29751.84623,571716.34438,0.0520395236596996,0.497574914973826,1275.06665,1262.75777,4760.27045,565.0784,18537.71538,7.683871634,8.949360614,0.261822872,0.738177128,2020,359587,2023,29751.84623,NA,NA,NA,NA,NA,NA,NA,28187,5077,23110,0.00832628015062661,0.0022302434809394,0.00220871378335248,0.760428728782445,NA,"3_yrs"
"1613",2023 Q1,"RVV","post-covid",15549,44397,219229,34609,55812,728,0,1829,24355,1612,1041,2413,0,426,1669,17764,12594,1252,0,0,65683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1928,1072.71428571429,1177.63736263736,4887,20493,45773.34035,935389.68664,0.0489350492140038,0.567915771950029,1571.52,2065.54865,7840.99632,594.73999,30166.59296,9.044737436,10.45256917,0.116330275,0.883669725,2020,615742,2023,45773.34035,NA,NA,NA,NA,NA,NA,NA,59946,15549,44397,0.00838259864524007,0.00168006983874821,0.00220822260444161,0.91090374655905,NA,"3_yrs"
"1614",2023 Q1,"RVW","post-covid",3340,17392,58757,10729,24394,982,0,1227,16161,776,1058,2028,0,145,953,5343,12309,0,0,7,40989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2040,475.032967032967,564.098901098901,2420,20494,25083.95491,433037.87471,0.0579255450272067,0.460882140037392,821.1075,701.95,3722.77972,420.19003,14775.73108,5.709403588,6.165911898,0.105745886,0.894254114,2020,217223,2023,25083.95491,NA,NA,NA,NA,NA,NA,NA,20732,3340,17392,0.00859689172106042,0.00189615631323215,0.00162098985099187,0.842109364346522,NA,"3_yrs"
"1615",2023 Q1,"RVY","post-covid",1694,11321,54617,6898,16241,1642,0,759,5824,466,553,1413,0,257,692,2666,6246,0,0,135,20653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2011,382.098901098901,474.428571428571,2766,20495,17189.08775,271268.90167,0.0633654932215953,0.532806266368981,479.19773,546.4961,2453.78682,150.04,9064.94166,8.552863565,9.20804331,0.093128904,0.906871096,2020,123471,2023,17189.08775,NA,NA,NA,NA,NA,NA,NA,13015,1694,11321,0.0090455883622998,0.00176650447968764,0.002014591781939,0.805387626525839,NA,"3_yrs"
"1616",2023 Q1,"RWA","post-covid",10474,59853,201455,40492,57250,2443,0,888,16279,951,1053,2195,11,393,1294,7545,14296,651,499,150,48648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2041,1059.17582417582,1214.68131868132,3330,20499,31253.97282,746591.04893,0.0418622388585995,0.442716111449231,1990.23796,1581.08,6802.75055,769.97998,24289.18869,8.030123653,8.441091954,0.157453936,0.842546064,2020,549271,2023,31253.97282,NA,NA,NA,NA,NA,NA,NA,70327,10474,59853,0.00911174941053683,0.00266576724011408,0.00211773232784665,0.871978359991311,NA,"3_yrs"
"1617",2023 Q1,"RWD","post-covid",3545,28626,218341,16239,38652,1389,0,1486,23276,187,1772,3414,0,919,1642,11456,19019,1253,0,8,65821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1961,930.78021978022,1156.40659340659,2993,20500,37761.22361,693759.84165,0.0544298204407318,0.57549752098351,1281.27832,1737.02754,5552.57833,415.88001,23170.23222,7.783015633,8.250417362,0.111418959,0.888581041,2020,455307,2023,37761.22361,NA,NA,NA,NA,NA,NA,NA,32171,3545,28626,0.00800360297130208,0.00184686146859218,0.00250378796193903,0.804890101013943,NA,"3_yrs"
"1618",2023 Q1,"RWE","post-covid",12634,56339,358910,44600,66656,3556,236,1969,25951,1026,2184,6008,13,1395,2774,14633,28253,374,60,163,88595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1962,1616.63736263736,1801.32967032967,8241,20501,63169.71991,1360535.16941,0.0464300529161578,0.430113082249497,3533.82277,2667.0965,11465.3935,580.25437,44358.74521,6.784669633,7.194412107,0.134328358,0.865671642,2020,995015,2023,63169.71991,NA,NA,NA,NA,NA,NA,NA,68973,12634,56339,0.00842712026692555,0.00259737700976334,0.00196032896463573,0.89746890270313,NA,"3_yrs"
"1619",2023 Q1,"RWF","post-covid",6310,21388,131755,18437,30980,2644,298,1371,18318,780,1291,1900,0,720,1406,7837,14769,0,0,16,51350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1930,643.725274725275,730.571428571429,2597,20502,24957.90903,599446.62133,0.0416349148396659,0.562446572659591,1091.38898,1402.9098,4707.72754,483.79629,19395.38894,6.115681934,7.328268551,0.073951799,0.926048201,2020,442553,2023,24957.90903,NA,NA,NA,NA,NA,NA,NA,27698,6310,21388,0.0078534557915347,0.00182066082477623,0.0023403414917701,0.881125718239523,NA,"3_yrs"
"1620",2023 Q1,"RWG","post-covid",2995,15302,153507,13248,30153,321,126,1403,12036,636,1199,1884,6,415,1567,5023,7507,349,0,76,32548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1988,608.934065934066,732.978021978022,5036,20503,19103.06471,452412.74718,0.0422248595537462,0.458048392989711,1139.38829,962.99184,4201.15642,384.46004,14666.43636,4.193850137,7.99922179,0.112840467,0.887159533,2020,358418,2023,19103.06471,NA,NA,NA,NA,NA,NA,NA,18297,2995,15302,0.00928611416496737,0.00251847079266021,0.00212856920147048,0.830767154915219,NA,"3_yrs"
"1621",2023 Q1,"RWH","post-covid",4214,23682,183676,22212,36235,100,0,999,11922,103,856,4111,0,243,786,5762,19020,224,339,108,44573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1989,574.945054945055,645.538461538462,4966,20504,27683.5071,534373.12378,0.0518055752957314,0.482632233917381,1382.27706,1289.47242,4771.5084,296.07202,17525.72447,6.793515417,7.262510975,0.124733475,0.875266525,2020,417038,2023,27683.5071,NA,NA,NA,NA,NA,NA,NA,27896,4214,23682,0.00892916987712207,0.0025867263874017,0.002413056275882,0.890644150892005,NA,"3_yrs"
"1622",2023 Q1,"RWJ","post-covid",3064,15957,138133,19035,24361,770,2,1434,16114,764,1373,2597,0,375,1384,4915,9511,27,94,27,39387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2014,602.450549450549,692.725274725275,2195,20505,28223.90868,480282.84503,0.0587651817508432,0.455835584683711,917.62595,768.6768,4534.75942,300.77996,16043.26019,7.437944749,8.851299326,0.077745384,0.922254616,2020,252570,2023,28223.90868,NA,NA,NA,NA,NA,NA,NA,19021,3064,15957,0.00944185174824794,0.00191059489110564,0.00160046690810284,0.869681779244264,NA,"3_yrs"
"1623",2023 Q1,"RWP","post-covid",6788,22065,201792,36504,33532,1416,0,2102,18234,1234,1598,3268,0,419,2201,5573,18416,1011,492,96,56060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1963,712.054945054945,827.175824175824,5355,20507,31888.664,545816.4535,0.058423786596239,0.52906463078441,1046.91502,1176.13954,5133.13699,374.18,17773.06184,6.145622402,7.434998346,0.10706592,0.89293408,2020,452843,2023,31888.664,NA,NA,NA,NA,NA,NA,NA,28853,6788,22065,0.00940451127312893,0.00191807156652525,0.00215482610034584,0.860826591208003,NA,"3_yrs"
"1624",2023 Q1,"RWW","post-covid",2827,16730,89688,14104,20900,2463,0,589,8662,495,545,2233,0,284,957,5699,9018,0,382,38,31365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2015,532.945054945055,594.164835164835,3773,20510,20083.77978,350461.31634,0.057306695043386,0.514230339410182,605.30952,640.7739,2809.22705,360.43999,11703.00305,31.4778627,10.08333333,0.10279965,0.89720035,2020,201328,2023,20083.77978,NA,NA,NA,NA,NA,NA,NA,19557,2827,16730,0.00801579780427072,0.00172717926851807,0.00182837269086313,0.896964989180492,NA,"3_yrs"
"1625",2023 Q1,"RWY","post-covid",6258,19727,97463,15420,29320,1251,0,1791,13260,962,1264,2813,0,767,1838,6605,10047,731,227,40,41596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2042,622.681318681319,715.076923076923,4279,20512,28865.02646,538434.15843,0.0536092036659904,0.537855153666146,904.005,1052.1025,4611.39105,336.72004,17323.88122,6.027530075,6.76144036,0.096248383,0.903751617,2020,381042,2023,28865.02646,NA,NA,NA,NA,NA,NA,NA,25985,6258,19727,0.00856444744041905,0.00167895180097034,0.00195400400128362,0.870789279567249,NA,"3_yrs"
"1626",2023 Q1,"RX1","post-covid",10509,40805,234389,51093,56995,2843,0,2155,21523,809,4652,5765,0,732,2525,10669,11872,773,729,277,65324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1964,1525.18681318681,1789.01098901099,10177,20513,78531.26644,1506427.52587,0.0521307962655862,0.419762774694942,3769.925,2727.28827,13159.47278,1987.78383,49014.63532,8.010081031,8.535801541,0.148667216,0.851332784,2020,930151,2023,78531.26644,NA,NA,NA,NA,NA,NA,NA,51314,10509,40805,0.00873554987147495,0.00250255982133808,0.00181043443721258,0.85253071253071,NA,"3_yrs"
"1627",2023 Q1,"RXC","post-covid",3038,19922,169775,17058,30678,1000,0,1475,14643,1111,0,3329,0,319,1198,5709,11116,102,449,34,40485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1933,666.802197802198,771,4882,20522,34386.00288,658137.40638,0.0522474525025644,0.522965912705912,992.9355,1088.54154,5802.32019,516.63337,21539.52294,8.794267518,9.730146187,0.11415883,0.88584117,2020,309726,2023,34386.00288,NA,NA,NA,NA,NA,NA,NA,22960,3038,19922,0.00881627473799873,0.00150870546237679,0.00165397306010516,0.864853693647468,NA,"3_yrs"
"1628",2023 Q1,"RXF","post-covid",8841,24122,156809,27677,39012,3629,0,1949,19300,540,635,3091,0,428,1494,9411,23907,1008,548,0,65940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2046,942.747252747253,1093.87912087912,5273,20524,42972.91058,757686.82943,0.0567159265686696,0.507009961404148,1251.34958,1286.93615,5379.44281,403.74,24346.76566,5.361398543,7.935483871,0.085973905,0.914026095,2020,475220,2023,42972.91058,NA,NA,NA,NA,NA,NA,NA,32963,8841,24122,0.00709982356964935,0.00165153930541643,0.00169850669170025,0.861838602413029,NA,"3_yrs"
"1629",2023 Q1,"RXK","post-covid",8804,39861,215009,23231,49196,2411,0,802,14159,513,683,2943,0,188,844,9562,20892,1683,235,68,54983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1965,616.747252747253,690.021978021978,5234,20526,36387.91683,622962.17995,0.0584111170808484,0.468884635069654,1325.53916,1170.22588,6104.57919,539.56774,20137.11766,6.263226692,6.552442774,0.124035608,0.875964392,2020,428597,2023,36387.91683,NA,NA,NA,NA,NA,NA,NA,48665,8804,39861,0.00979927736622786,0.00212780037482595,0.00187848623506153,0.893808128424003,NA,"3_yrs"
"1630",2023 Q1,"RXL","post-covid",4310,15468,102938,15654,25577,2231,0,1843,11720,1117,843,2369,0,500,1291,5163,10351,87,276,344,38135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2017,713.868131868132,754,4831,20527,44078.04187,671102.70903,0.0656800237533084,0.483887300761788,964.31002,904.09977,6442.8869,519.79127,21831.42465,9.373303072,10.16808424,0.112368634,0.887631366,2020,261280,2023,44078.04187,NA,NA,NA,NA,NA,NA,NA,19778,4310,15468,0.00960044835657486,0.00143690378093362,0.00134718539775643,0.94677471070044,NA,"3_yrs"
"1631",2023 Q1,"RXN","post-covid",5876,18986,172925,31723,35268,1395,268,1293,11680,751,885,5675,0,277,645,7113,19312,739,201,25,50259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2018,881.67032967033,940.934065934066,5981,20529,49817.42504,790673.52724,0.0630063146465741,0.519917595077804,1396.23627,1512.09,6939.76541,401.27997,26216.23287,8.078537295,9.063784115,0.206376562,0.793623438,2020,483969,2023,49817.42504,NA,NA,NA,NA,NA,NA,NA,24862,5876,18986,0.00877703017859293,0.00176588215223777,0.00191240752081108,0.937016058394161,NA,"3_yrs"
"1632",2023 Q1,"RXP","post-covid",4773,35933,140483,25185,34699,3040,0,1389,18370,0,956,4027,0,1,1121,7126,17796,58,495,13,54392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2048,908.549450549451,969.549450549451,4457,20530,34462.47202,627351.14741,0.0549333051549794,0.49266157289073,1263.88601,1227.3229,6256.4441,412.04016,21075.72178,12.9500735,8.219546742,0.090965092,0.909034908,2020,331271,2023,34462.47202,NA,NA,NA,NA,NA,NA,NA,40706,4773,35933,0.00997279454390023,0.00201463887524222,0.00195635714554276,0.937084178671412,NA,"3_yrs"
"1633",2023 Q1,"RXQ","post-covid",4613,16978,121921,22509,23106,1863,0,399,12633,39,901,1308,0,203,588,5865,11767,0,0,0,35566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1934,647.461538461538,669,2726,20531,21493.85745,530056.47393,0.0405501272168945,0.468501219065158,1188.7475,1047.84747,5069.83875,584.37307,17286.6166,9.4529282,10.72972973,0.093802912,0.906197088,2020,384641,2023,21493.85745,NA,NA,NA,NA,NA,NA,NA,21591,4613,16978,0.00956471432640125,0.00224268084339441,0.00197686005461067,0.967804990226514,NA,"3_yrs"
"1634",2023 Q1,"RXR","post-covid",4754,30622,149152,21308,40023,1462,0,2031,12628,993,917,2982,0,456,2589,7151,18678,251,0,38,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2019,881.373626373626,990.32967032967,4340,20532,47429.37202,790581.55237,0.0599930163786602,0.479203405266303,1408.47134,1295.9844,6925.94796,468.51999,26327.64677,8.029818597,8.641377005,0.180300845,0.819699155,2020,434807,2023,47429.37202,NA,NA,NA,NA,NA,NA,NA,35376,4754,30622,0.00876057370582129,0.00178156362968209,0.00163927983914488,0.889980026631158,NA,"3_yrs"
"1635",2023 Q1,"RXW","post-covid",2736,18898,109006,18473,23141,2708,0,1973,23864,713,0,4412,0,533,1765,8926,18234,69,286,42,63525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1968,730.945054945055,792.164835164835,4898,20535,33237.74029,577255.4997,0.0575789062335026,0.517330881080587,1030.58,1104.58871,4600.64364,568.89995,18855.03669,6.84821149,7.341872233,0.06131858,0.93868142,2020,344836,2023,33237.74029,NA,NA,NA,NA,NA,NA,NA,21634,2736,18898,0.00796985674868573,0.00178530997198917,0.00191351786266923,0.922718381955138,NA,"3_yrs"
"1636",2023 Q1,"RYJ","post-covid",9541,49144,294629,29697,69421,2083,379,1552,23888,595,1538,5649,12,371,1524,19523,19370,1155,45,175,77859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1892,962.978021978022,1151.51648351648,11486,20552,49905.80479,1192428.04119,0.0418522569631923,0.390662125681913,3730.3,2391.59092,11181.29039,1189.17337,38755.17981,7.860776106,8.333799273,0.271129141,0.728870859,2020,754042,2023,49905.8047899999,NA,NA,NA,NA,NA,NA,NA,58685,9541,49144,0.00937690997172582,0.00312832294372858,0.00200564800339086,0.836269420162617,NA,"3_yrs"
"1637",2023 Q1,"RYR","post-covid",12855,43454,385908,55863,60152,4940,0,3047,34611,970,0,5069,0,748,2856,16891,29542,1076,11,42,99803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1937,2010.63736263736,2145.18681318681,7449,20554,62962.23858,1338816.74839,0.0470282722827568,0.443340183653462,3425.17771,2727.91186,11955.34024,892.89941,43227.71714,9.961473892,10.54257391,0.140614949,0.859385051,2020,913895,2023,62962.23858,NA,NA,NA,NA,NA,NA,NA,56309,12855,43454,0.00892978090868444,0.00255836186253194,0.00203755432793955,0.937278445997172,NA,"3_yrs"
"1638",2023 Q2,"R0A","post-covid",9658,73767,611002,65777,81410,3309,496,3192,29686,1603,1833,8807,13,1218,4121,16964,30732,1297,382,37,103690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,6103,2139.72826086957,2369.51086956522,5385,20640,130305.6076,2357758.52725,0.0552667315562563,0.463164141195655,5345.7278,4612.11632,23065.10815,1792.82438,77519.10706,0,0,0,0,2020,1521533,2023,130305.6076,NA,NA,NA,NA,NA,NA,NA,83425,9658,73767,0.00978264223559071,0.0022672923194705,0.00195614447649963,0.903025298745385,NA,"3_yrs"
"1639",2023 Q2,"R0B","post-covid",8491,40469,176354,28476,55946,2628,119,1342,15132,1898,798,3392,0,400,1475,5811,14540,381,601,155,48672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6131,922.641304347826,1108.83695652174,7896,20641,37672.62359,714569.50722,0.0527207265484412,0.461116135970065,1433.5726,1226.69002,7800.19899,496.57998,24127.86069,0,0,0,0,2020,470445,2023,37672.62359,NA,NA,NA,NA,NA,NA,NA,48960,8491,40469,0.0109159415720751,0.00200620455465172,0.00171668397210564,0.832080225069353,NA,"3_yrs"
"1640",2023 Q2,"R0D","post-covid",11961,23521,223540,37476,52508,0,0,2102,18920,1447,1513,4599,0,829,2418,8543,14546,1459,2512,0,58888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6005,988.576086956522,1136.04347826087,1693,20642,29738.81953,768934.99867,0.0386753361226088,0.519991920194707,1540.45909,1668.77666,6592.47439,512.85859,24648.90796,0,0,0,0,2020,526691,2023,29738.81953,NA,NA,NA,NA,NA,NA,NA,35482,11961,23521,0.00857351323766349,0.00200336711511958,0.00217024412061673,0.87019212369398,NA,"3_yrs"
"1641",2023 Q2,"R1F","post-covid",2113,8944,45350,9926,11334,0,0,591,6482,88,0,637,0,222,573,2101,4450,163,120,182,15609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6024,268.130434782609,306.239130434783,1142,20646,16333.08667,337661.01229,0.0483712542328468,0.613538000277573,306.44255,486.501,2711.05608,308.1,10883.81207,0,0,0,0,2020,106295,2023,16333.08667,NA,NA,NA,NA,NA,NA,NA,11057,2113,8944,0.00802892836698485,0.000907544960318996,0.00144079707840883,0.875559026052388,NA,"3_yrs"
"1642",2023 Q2,"R1H","post-covid",7293,35553,354006,58787,65883,4965,2,1796,30446,418,1678,11546,13,452,2391,15889,45367,778,2788,118,118647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5975,1819.16304347826,1949.65217391304,4857,20647,65109.8501,1682102.3817,0.0387074240000762,0.42039535913742,4881.27334,3540.45588,14181.5801,987.65332,53422.48239,0,0,0,0,2020,1066953,2023,65109.8500999999,NA,NA,NA,NA,NA,NA,NA,42846,7293,35553,0.00843086619119315,0.0029018883708296,0.00210478025506502,0.933070558851078,NA,"3_yrs"
"1643",2023 Q2,"R1K","post-covid",4111,32635,222463,19332,45636,770,0,1280,19599,676,1355,4023,0,479,1609,10247,18225,310,208,91,58872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5976,969.021739130435,1063.29347826087,3403,20648,29795.75409,731325.95056,0.0407420987415863,0.413969620802479,2508.66749,1772.11313,7369.70146,600.44,23382.18838,0,0,0,0,2020,519432,2023,29795.75409,NA,NA,NA,NA,NA,NA,NA,36746,4111,32635,0.0100771775626952,0.00343030011184347,0.00242315089276271,0.911339868946975,NA,"3_yrs"
"1644",2023 Q2,"RA2","post-covid",2615,13908,127600,25405,20923,1523,0,1310,17505,503,0,1673,0,286,869,5837,13373,386,179,12,43456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6025,435.847826086957,540,1495,20650,13256.17922,411232.37017,0.032235252333176,0.486928040595812,1050.9,997.3507,3571.35637,413.66,13004.67459,0,0,0,0,2020,323150,2023,13256.17922,NA,NA,NA,NA,NA,NA,NA,16523,2615,13908,0.00868452152374005,0.00255548949020129,0.00242527284412874,0.807125603864735,NA,"3_yrs"
"1645",2023 Q2,"RA7","post-covid",9037,29144,202576,35129,40086,4674,0,684,25949,27,1016,4827,10,289,879,9514,15765,461,213,0,64308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6006,942.934782608696,1035.71739130435,2859,20651,40866.74248,1010795.71737,0.0404302687256448,0.447079472387041,2572.65213,2080.19037,8654.72258,347.12003,32172.51731,0,0,0,0,2020,744653,2023,40866.74248,NA,NA,NA,NA,NA,NA,NA,38181,9037,29144,0.00856228655431862,0.0025451751385471,0.00205797307433442,0.910417060218708,NA,"3_yrs"
