"","date","trust_code","sick_ftes","total_ftes","sickness_rate"
"386",2009 Q3,"RQX",6275.2444,184660.53001,0.0339825971454765
"387",2009 Q3,"RQY",10029.68918,212797.29445,0.0471325972725496
"388",2009 Q3,"RR1",36587.40055,767139.50819,0.0476932815470876
"389",2009 Q3,"RR7",12486.20489,274748.1352,0.0454460041408863
"390",2009 Q3,"RR8",57768.38828,1232528.15289,0.0468698326643056
"391",2009 Q3,"RRD",8118.38295,148263.85575,0.0547563187867519
"392",2009 Q3,"RRE",16139.82082,278809.37431,0.0578883721537089
"393",2009 Q3,"RRF",14515.27401,331512.56101,0.0437849895212934
"394",2009 Q3,"RRJ",2385.27642,70196.80242,0.0339798443485854
"395",2009 Q3,"RRK",25223.90689,579926.64011,0.0434949959967618
"396",2009 Q3,"RRP",7265.84025,198761.60008,0.0365555532209217
"397",2009 Q3,"RRU",17817.52274,408383.35874,0.0436294044766492
"398",2009 Q3,"RRV",17335.52144,556235.51606,0.0311657938759345
"399",2009 Q3,"RT1",8456.00189,216440.77462,0.0390684329458994
"400",2009 Q3,"RT2",11260.55078,200390.85307,0.0561929379883746
"401",2009 Q3,"RT3",6419.50989,240234.90968,0.0267218028326981
"402",2009 Q3,"RT5",13111.99084,234305.22629,0.0559611539512621
"403",2009 Q3,"RT6",8716.90262,160680.9522,0.0542497570536553
"404",2009 Q3,"RTD",39861.06397,875979.49618,0.0455045627709637
"405",2009 Q3,"RTE",21478.72244,581050.73822,0.0369653130564781
"406",2009 Q3,"RTF",23101.98,443881.86121,0.0520453346235531
"407",2009 Q3,"RTG",25158.56277,576706.29085,0.0436245679458761
"408",2009 Q3,"RTH",23216.80348,725616.66792,0.0319959622021247
"409",2009 Q3,"RTK",9144.61367,271491.28199,0.0336828998816132
"410",2009 Q3,"RTP",8645.55854,231107.46856,0.0374092563683438
"411",2009 Q3,"RTQ",6352.86636,136413.74523,0.0465705735832468
"412",2009 Q3,"RTR",27769.91754,561273.00715,0.0494766667668707
"413",2009 Q3,"RTV",12280.3869,179689.99194,0.068342074967094
"414",2009 Q3,"RTX",14991.39649,363178.30754,0.0412783367804776
"415",2009 Q3,"RV3",11775.71572,310534.61287,0.0379207831654171
"416",2009 Q3,"RV5",18821.61702,411462.96433,0.0457431619651307
"417",2009 Q3,"RV7",7083.01758,119023.5275,0.0595093905278517
"418",2009 Q3,"RV8",12226.23838,377517.87851,0.0323858526336684
"419",2009 Q3,"RV9",7673.8698,143909.88022,0.0533241344393359
"420",2009 Q3,"RVJ",27699.71915,666529.68756,0.0415581176157386
"421",2009 Q3,"RVL",14691.44037,357129.9452,0.0411375202988719
"422",2009 Q3,"RVN",18041.89415,312988.85682,0.0576438865373917
"423",2009 Q3,"RVR",14109.26886,338918.06045,0.0416303245724537
"424",2009 Q3,"RVV",23615.53685,591618.86613,0.0399168082729985
"425",2009 Q3,"RVW",19088.69759,417446.41705,0.0457273001045153
"426",2009 Q3,"RVY",8728.81735,222806.639,0.0391766483672868
"427",2009 Q3,"RW1",13862.46525,347061.35218,0.0399424054649864
"428",2009 Q3,"RW3",33507.95145,674134.09014,0.0497051728136776
"429",2009 Q3,"RW4",20496.08133,339128.7584,0.0604374616493745
"430",2009 Q3,"RW5",20912.00256,312151.45352,0.0669931288936322
"431",2009 Q3,"RW6",39617.4536,950581.22365,0.0416770840979571
"432",2009 Q3,"RWA",30538.09802,635413.03712,0.0480602320632473
"433",2009 Q3,"RWD",30245.03402,556116.82966,0.0543861153033101
"434",2009 Q3,"RWE",35186.30041,941838.31904,0.037359172693106
"435",2009 Q3,"RWF",14382.75975,408097.34263,0.0352434535773003
"436",2009 Q3,"RWG",11637.80018,303485.33922,0.0383471577569802
"437",2009 Q3,"RWH",18544.93753,431438.38091,0.0429839772040786
"438",2009 Q3,"RWJ",16169.76449,327842.88376,0.049321688195731
"439",2009 Q3,"RWK",11016.05114,231140.6004,0.047659524639705
"440",2009 Q3,"RWN",8991.79235,165204.44024,0.0544282728535457
"441",2009 Q3,"RWP",18860.74144,421512.90702,0.0447453473568369
"442",2009 Q3,"RWQ",6788.89571,108048.38007,0.0628319990137914
"443",2009 Q3,"RWR",10723.9585,242787.63988,0.0441701171661803
"444",2009 Q3,"RWV",8021.63163,172413.81735,0.046525456911125
"445",2009 Q3,"RWW",15321.64926,346692.96195,0.0441937130013319
"446",2009 Q3,"RWX",6027.17588,151094.39257,0.0398901360764112
"447",2009 Q3,"RWY",19057.52835,452843.34627,0.0420841522945493
"448",2009 Q3,"RX1",40244.81,972252.92837,0.0413933543686736
"449",2009 Q3,"RX2",15849.6354,316200.00399,0.0501253485135985
"450",2009 Q3,"RX3",24656.07808,413035.70531,0.0596947860996536
"451",2009 Q3,"RX4",33938.32715,544813.99037,0.0622934207819286
"452",2009 Q3,"RX5",4613.49251,132734.54926,0.0347572846385541
"453",2009 Q3,"RX6",11488.6934,174597.92024,0.0658008605383603
"454",2009 Q3,"RX7",26757.8414,421466.9231,0.063487405377364
"455",2009 Q3,"RX8",20260.77031,344374.71044,0.0588335022746393
"456",2009 Q3,"RX9",16537.38255,284072.55129,0.0582153484203321
"457",2009 Q3,"RXA",10840.03744,224000.22696,0.0483929752532604
"458",2009 Q3,"RXC",17147.72967,420919.76686,0.0407387132182448
"459",2009 Q3,"RXE",12556.54238,225565.34913,0.0556669826656899
"460",2009 Q3,"RXF",30590.57262,573053.92699,0.0533816647600319
"461",2009 Q3,"RXG",11396.7114,206364.33297,0.0552261683788971
"462",2009 Q3,"RXH",19248.4042,489744.84101,0.0393029238660361
"463",2009 Q3,"RXK",24432.56396,561779.15179,0.0434914038410831
"464",2009 Q3,"RXL",15882.2599,367030.63062,0.0432723009334975
"465",2009 Q3,"RXM",9236.85347,176021.42846,0.0524757329309995
"466",2009 Q3,"RXN",26544.90306,534407.34492,0.0496716658412951
"467",2009 Q3,"RXP",15963.94718,422380.56461,0.0377951745832342
"468",2009 Q3,"RXQ",14852.6954,367238.49401,0.0404442770631653
"469",2009 Q3,"RXR",24465.51328,486192.09146,0.0503206730626404
"470",2009 Q3,"RXT",18740.92114,343718.77813,0.0545239955813874
"471",2009 Q3,"RXV",16006.09693,250804.08229,0.063819124409197
"472",2009 Q3,"RXW",15650.97945,363376.3281,0.0430709934569345
"473",2009 Q3,"RXX",13579.26853,290798.42894,0.0466964989442972
"474",2009 Q3,"RXY",13796.88071,293647.51983,0.0469844959630082
"475",2009 Q3,"RYA",20135.04133,307765.61353,0.0654232976161819
"476",2009 Q3,"RYC",21967.05248,348190.38564,0.063089198857754
"477",2009 Q3,"RYD",16341.1564,265435.29986,0.061563614216417
"478",2009 Q3,"RYE",9124.9006,199423.47747,0.0457564009802842
"479",2009 Q3,"RYF",10922.41906,203956.22631,0.0535527610880515
"480",2009 Q3,"RYG",16148.14539,257310.16296,0.0627575110296374
"481",2009 Q3,"RYH",18640.82421,238852.09211,0.078043378416025
"482",2009 Q3,"RYJ",24344.26572,801568.29824,0.030370794071388
"483",2009 Q3,"RYK-X",5303.14109,102398.6615,0.0517891641581663
"484",2009 Q3,"RYQ",19676.61619,529818.40848,0.0371384154930562
"485",2009 Q3,"RYR",17126.02721,462707.74192,0.0370126229981279
"486",2009 Q3,"T1150",420.08,12213.94517,0.0343934735380837
"487",2009 Q3,"T1160",311.26127,30554.41456,0.0101871128765623
"488",2009 Q3,"T1190",127.67778,16737.35282,0.00762831383033485
"489",2009 Q3,"T1240",331.3027,25295.00594,0.0130975537537272
"490",2009 Q3,"T1310",8840.90376,351447.53674,0.0251556856593947
"491",2009 Q3,"T1340",1770.3594,27072.05527,0.0653943478743496
"492",2009 Q3,"T1430",850.28993,48815.71456,0.0174183649192495
"493",2009 Q3,"T1440",446.58667,51137.31645,0.0087330877136788
"494",2009 Q3,"T1450",10233.08304,372193.20342,0.0274940083428996
"495",2009 Q3,"T1460",22981.83482,521345.9114,0.0440817398150981
"496",2009 Q3,"TAC",7248.54494,117916.06409,0.061472073342505
"497",2009 Q3,"TAD",13934.40262,195910.14134,0.0711264997548901
"498",2009 Q3,"TAE",7550.79742,116655.2834,0.0647274362542931
"499",2009 Q3,"TAF",4528.57675,160784.47709,0.0281655097056733
"500",2009 Q3,"TAH",12682.14022,223380.60898,0.0567736845105274
"501",2009 Q3,"TAJ",5018.23899,85436.76959,0.0587362913424967
"502",2009 Q3,"TAK",1504.90272,44151.94269,0.0340846320300385
"503",2009 Q3,"TAL",4994.54106,102989.9268,0.0484954326620611
"504",2009 Q3,"TAM",5674.86981,121760.62237,0.0466067740090511
"505",2009 Q3,"TAN",6359.34174,128172.76578,0.0496153898318414
"506",2009 Q3,"X17",399.65331,5988.86027,0.066732782529922
"507",2009 Q4,"NB7",1406.8,156990.45114,0.00896105457232843
"508",2009 Q4,"NNF",1248.90502,28566.85464,0.0437186745176787
"509",2009 Q4,"RA2",8991.9924,243249.20568,0.036966173742944
"510",2009 Q4,"RA3",6057.16671,139316.87355,0.0434776244661141
"511",2009 Q4,"RA4",6625.98333,149176.04188,0.0444172083298072
"512",2009 Q4,"RA7",29244.85437,620327.46781,0.0471442196058895
"513",2009 Q4,"RA9",12646.97273,306078.44715,0.0413193834710031
"514",2009 Q4,"RAE",23568.90404,421835.84155,0.0558722178594357
"515",2009 Q4,"RAJ",16416.14604,340413.0732,0.0482241938762298
"516",2009 Q4,"RAL",16626.33772,471917.28035,0.0352314662172764
"517",2009 Q4,"RAN",3707.44614,91215.3589,0.0406449767309966
"518",2009 Q4,"RAP",7146.09175,184139.74587,0.0388079809507559
"519",2009 Q4,"RAS",7829.80554,223481.6093,0.0350355698821254
"520",2009 Q4,"RAT",7543.13404,197227.68278,0.0382458178977546
"521",2009 Q4,"RAX",8311.33925,218832.93284,0.0379802945659776
"522",2009 Q4,"RBA",11111.81474,327749.04212,0.0339034239982053
"523",2009 Q4,"RBB",1004.26122,24573.62388,0.040867444903694
"524",2009 Q4,"RBD",10088.68771,212033.9179,0.0475805371608426
"525",2009 Q4,"RBF",2289.91209,71496.39159,0.0320283589014062
"526",2009 Q4,"RBK",11747.46113,229604.88983,0.0511638107476624
"527",2009 Q4,"RBL",23820.31125,464413.5763,0.0512911604345792
"528",2009 Q4,"RBN",19000.61566,335272.27034,0.0566721955285221
"529",2009 Q4,"RBQ",4476.55963,108918.32514,0.0411001511843483
"530",2009 Q4,"RBS",12425.67185,238529.02675,0.0520929130483697
"531",2009 Q4,"RBT",12778.2003,257755.14974,0.049574956360288
"532",2009 Q4,"RBV",8040.96421,189982.69854,0.0423247183653779
"533",2009 Q4,"RBZ",7735.77735,197642.77202,0.0391401986064899
"534",2009 Q4,"RC1",7836.63748,189393.63497,0.0413775124028921
"535",2009 Q4,"RC3",5240.67478,136737.55502,0.0383265210441526
"536",2009 Q4,"RC9",10240.021,260301.16405,0.039339128725652
"537",2009 Q4,"RCB",15447.43315,351039.18025,0.0440048690262973
"538",2009 Q4,"RCC",9706.41209,171155.30261,0.0567111386091107
"539",2009 Q4,"RCD",8845.65146,184349.94378,0.0479829354901038
"540",2009 Q4,"RCF",8471.94782,200748.14423,0.0422018736586355
"541",2009 Q4,"RCU",5548.61821,161852.47125,0.0342819492785471
"542",2009 Q4,"RCX",9515.49841,220369.21906,0.0431797982067959
"543",2009 Q4,"RD1",13291.52523,314497.24132,0.0422627720809669
"544",2009 Q4,"RD3",12036.38854,300420.8658,0.0400650883817538
"545",2009 Q4,"RD7",10018.08704,295733.83744,0.0338753492894858
"546",2009 Q4,"RD8",10808.11061,214572.79013,0.0503703689710697
"547",2009 Q4,"RDD",15360.5949,334378.65007,0.0459377262776327
"548",2009 Q4,"RDE",10686.60965,277310.18382,0.0385366649821148
"549",2009 Q4,"RDR",4520.47325,105224.93868,0.0429600939350246
"550",2009 Q4,"RDU",11276.74862,295795.86955,0.0381234147628753
"551",2009 Q4,"RDY",7972.40618,136539.04633,0.0583892036328682
"552",2009 Q4,"RDZ",16344.15487,338631.35916,0.0482653316885444
"553",2009 Q4,"RE9",8768.4858,154750.86408,0.0566619504978469
"554",2009 Q4,"REF",19310.95064,410850.13513,0.0470024200768236
"555",2009 Q4,"REM",19357.34589,376669.79907,0.0513907564073186
"556",2009 Q4,"REN",3063.66602,59529.04023,0.0514650665988068
"557",2009 Q4,"REP",6272.13553,119634.9325,0.0524272919199415
"558",2009 Q4,"RET",3645.85141,69449.67338,0.0524963075067525
"559",2009 Q4,"RF4",19691.10461,449998.79648,0.0437581272750696
"560",2009 Q4,"RFF",9226.97318,221622.77317,0.0416336870440759
"561",2009 Q4,"RFR",12317.52035,257658.93916,0.047805523030393
"562",2009 Q4,"RFW",5071.82593,162311.78528,0.0312474286525203
"563",2009 Q4,"RGC",10416.22999,280885.57798,0.0370835343875921
"564",2009 Q4,"RGD",11586.09711,202927.68329,0.05709470941647
"565",2009 Q4,"RGM",5242.31607,130541.44895,0.040158249446181
"566",2009 Q4,"RGN",10068.07931,279263.90004,0.0360522047731838
"567",2009 Q4,"RGP",10235.65323,232335.03572,0.0440555734449606
"568",2009 Q4,"RGQ",11480.93069,291117.90112,0.039437391674748
"569",2009 Q4,"RGR",9002.53328,213933.77798,0.0420809344134596
"570",2009 Q4,"RGT",22786.92916,647536.64384,0.0351901770761107
"571",2009 Q4,"RH5",5462.00074,95208.60542,0.057368771613712
"572",2009 Q4,"RH8",22680.24856,459766.38633,0.0493299406706107
"573",2009 Q4,"RHA",32556.13963,498395.60245,0.0653218838006623
"574",2009 Q4,"RHM",26413.79559,655029.48191,0.0403245904489368
"575",2009 Q4,"RHQ",58178.89005,1124902.41249,0.05171905527451
"576",2009 Q4,"RHU",21238.72788,576761.68876,0.0368240961456054
"577",2009 Q4,"RHW",15190.83778,372710.20464,0.040757772636445
"578",2009 Q4,"RHX",4290.66497,89786.38173,0.0477874805435708
"579",2009 Q4,"RJ1",36558.6602,901144.53465,0.0405691415686155
"580",2009 Q4,"RJ2",11245.61324,228788.0054,0.049152984311126
"581",2009 Q4,"RJ6",9058.66657,222455.51723,0.0407212492762502
"582",2009 Q4,"RJ7",21317.28732,533999.55614,0.0399200468893483
"583",2009 Q4,"RJ8",6142.8816,115221.09916,0.0533138604368787
"584",2009 Q4,"RJC",7302.20733,161179.16968,0.0453049072314839
"585",2009 Q4,"RJD",10857.06337,217355.27728,0.0499507695689108
"586",2009 Q4,"RJE",28474.76283,575464.96544,0.0494813143111644
"587",2009 Q4,"RJF",9355.38934,209889.59769,0.0445729061514406
"588",2009 Q4,"RJL",21117.83402,457023.22634,0.0462073540312577
"589",2009 Q4,"RJN",8082.42389,163736.19023,0.0493624767905411
"590",2009 Q4,"RJR",11146.86955,262697.87587,0.0424322789557545
"591",2009 Q4,"RJX",8971.25032,137541.29903,0.065225865854613
"592",2009 Q4,"RJZ",16984.14935,574463.33222,0.0295652453296978
"593",2009 Q4,"RK5",18017.74533,329083.4164,0.0547513014393271
"594",2009 Q4,"RK9",25433.49679,504693.16366,0.0503939791963062
"595",2009 Q4,"RKB",26329.00961,541022.12919,0.0486653099558403
"596",2009 Q4,"RKE",6787.07719,212563.99453,0.0319295711628251
"597",2009 Q4,"RKL",16485.35887,341695.8826,0.0482457053464068
"598",2009 Q4,"RL1",4396.2978,94729.63855,0.0464088944842702
"599",2009 Q4,"RL4",18060.72143,393573.433,0.0458890766389712
"600",2009 Q4,"RLN",20875.27096,409434.28402,0.0509856447658406
"601",2009 Q4,"RLQ",5882.54064,137260.02416,0.0428569110052239
"602",2009 Q4,"RLT",7524.43816,151668.4868,0.0496110847991924
"603",2009 Q4,"RLU",6092.94121,128784.78152,0.0473110342548803
"604",2009 Q4,"RLY",8045.56563,158790.15058,0.0506679135992542
"605",2009 Q4,"RM1",23013.76169,490899.92799,0.0468807599630954
"606",2009 Q4,"RM2",21067.20652,380436.34389,0.0553764298767717
"607",2009 Q4,"RM3",18122.82357,411971.13415,0.0439905179458555
"608",2009 Q4,"RM4",7802.39752,137553.9239,0.056722464171013
"609",2009 Q4,"RMC",15648.05088,288119.02417,0.0543110644119325
"610",2009 Q4,"RMP",7681.70345,189641.61498,0.0405064228693166
"611",2009 Q4,"RMY",12554.33743,211887.13853,0.0592501154959082
"612",2009 Q4,"RN1",7815.52321,210438.95729,0.0371391462429157
"613",2009 Q4,"RN3",12545.28211,247810.70075,0.0506244567810496
"614",2009 Q4,"RN5",8903.49321,219026.89598,0.0406502277729992
"615",2009 Q4,"RN7",6383.42765,163708.79833,0.0389925753234866
"616",2009 Q4,"RNA",12986.02253,289633.27343,0.0448360866008668
"617",2009 Q4,"RNH",7861.3694,214190.77083,0.036702652357694
"618",2009 Q4,"RNJ",19076.5619,605160.25966,0.0315231570406125
"619",2009 Q4,"RNK",675.67096,37366.23542,0.0180823931660601
"620",2009 Q4,"RNL",14612.56815,282807.6159,0.0516696415812471
"621",2009 Q4,"RNN",6113.17692,116079.75874,0.0526635908478457
"622",2009 Q4,"RNQ",13309.25969,270354.75553,0.0492288721310217
"623",2009 Q4,"RNS",17007.30596,326270.14411,0.0521264549240095
"624",2009 Q4,"RNU",10260.89575,224336.50883,0.0457388581266351
"625",2009 Q4,"RNZ",11736.32457,261580.0046,0.0448670554461792
"626",2009 Q4,"RP1",8642.42485,166169.46874,0.0520097038013796
"627",2009 Q4,"RP4",8411.13448,303894.11583,0.027677845808325
"628",2009 Q4,"RP5",19854.03945,479020.04074,0.0414472000364099
"629",2009 Q4,"RP7",9430.9275,157543.02841,0.059862550537345
"630",2009 Q4,"RPA",12974.00863,305798.25882,0.0424266922907393
"631",2009 Q4,"RPC",2931.50807,75536.16934,0.0388093293003095
"632",2009 Q4,"RPG",8385.35588,167738.25548,0.0499907183129123
"633",2009 Q4,"RPY",5665.42629,216207.35576,0.0262036704074439
"634",2009 Q4,"RQ3",9338.00899,250101.8409,0.0373368262960275
"635",2009 Q4,"RQ6",24151.1285,514002.98515,0.0469863584409963
"636",2009 Q4,"RQ8",14532.90809,303143.65942,0.0479406632413344
"637",2009 Q4,"RQM",8152.90294,255815.73887,0.0318702163362323
"638",2009 Q4,"RQQ",7348.62114,130853.90724,0.0561589737364269
"639",2009 Q4,"RQW",11146.93871,238826.19143,0.0466738536642752
"640",2009 Q4,"RQX",6739.32537,189140.04657,0.0356314037783945
"641",2009 Q4,"RQY",9938.65186,214922.32164,0.0462429950698536
"642",2009 Q4,"RR1",37947.94012,757599.97746,0.0500896795789617
"643",2009 Q4,"RR7",14506.94942,278372.92765,0.0521133629712717
"644",2009 Q4,"RR8",60877.74775,1221229.01524,0.0498495752969283
"645",2009 Q4,"RRD",8530.7951,151101.71618,0.0564573011853663
"646",2009 Q4,"RRE",16297.85257,280846.95114,0.0580310824235213
"647",2009 Q4,"RRF",16984.60658,334350.52453,0.0507988034529793
"648",2009 Q4,"RRJ",2913.40886,70206.77721,0.0414975444790111
"649",2009 Q4,"RRK",28423.02198,587018.09596,0.0484193284255018
"650",2009 Q4,"RRP",8185.49953,195579.52649,0.0418525378238838
"651",2009 Q4,"RRU",19806.6678,423461.98316,0.0467731900091638
"652",2009 Q4,"RRV",18494.01124,564000.28846,0.032790783299948
"653",2009 Q4,"RT1",9045.23862,225967.4744,0.0400289406429725
"654",2009 Q4,"RT2",12991.32503,201740.0042,0.0643963753322852
"655",2009 Q4,"RT3",6751.29309,245760.02033,0.0274710796366901
"656",2009 Q4,"RT5",13381.05765,234741.10546,0.0570034703712347
"657",2009 Q4,"RT6",9254.93087,156487.42486,0.0591416906392308
"658",2009 Q4,"RTD",42800.39623,884188.92379,0.0484063926593197
"659",2009 Q4,"RTE",25233.49386,576354.16158,0.0437812295669483
"660",2009 Q4,"RTF",24534.37652,450841.45301,0.0544190787164724
"661",2009 Q4,"RTG",26761.37628,589633.34099,0.0453864705735049
"662",2009 Q4,"RTH",26802.01165,723393.46748,0.0370503921515451
"663",2009 Q4,"RTK",11098.03189,279488.99546,0.0397082964634589
"664",2009 Q4,"RTP",9762.18877,237018.93765,0.0411873788094333
"665",2009 Q4,"RTQ",7702.96907,139334.3662,0.0552840571933502
"666",2009 Q4,"RTR",30126.1297,565230.9564,0.0532987964634415
"667",2009 Q4,"RTV",13286.86202,180273.72737,0.0737038181538766
"668",2009 Q4,"RTX",17184.47347,368718.8083,0.0466059042369714
"669",2009 Q4,"RV3",12014.95671,321398.33527,0.0373833819017964
"670",2009 Q4,"RV5",19864.74007,420225.08549,0.0472716664376114
"671",2009 Q4,"RV7",7310.2735,118894.16969,0.0614855507133825
"672",2009 Q4,"RV8",12536.93162,378917.7938,0.0330861517329989
"673",2009 Q4,"RV9",10004.36329,145511.08631,0.0687532719581688
"674",2009 Q4,"RVJ",31337.57423,670803.45498,0.0467164770803608
"675",2009 Q4,"RVL",15471.77349,365469.08883,0.0423340139094411
"676",2009 Q4,"RVN",18062.92298,314933.32162,0.0573547533398032
"677",2009 Q4,"RVR",15710.64583,345256.00075,0.0455043382182257
"678",2009 Q4,"RVV",26028.13813,596178.12004,0.0436583250124202
"679",2009 Q4,"RVW",19082.51928,428066.57679,0.0445783911070484
"680",2009 Q4,"RVY",9659.84313,222067.60112,0.0434995608602087
"681",2009 Q4,"RW1",15983.03023,341266.51134,0.0468344525433856
"682",2009 Q4,"RW3",37356.95865,682237.43759,0.0547565357626272
"683",2009 Q4,"RW4",22756.11488,328127.53209,0.0693514339837791
"684",2009 Q4,"RW5",22086.75379,315074.58002,0.0701000816651029
"685",2009 Q4,"RW6",42072.0125,961949.2952,0.0437362059621373
"686",2009 Q4,"RWA",31851.48046,644686.89225,0.049406123876408
"687",2009 Q4,"RWD",32676.52683,557536.24871,0.0586087934293158
"688",2009 Q4,"RWE",39000.25753,953383.71127,0.0409071993458414
"689",2009 Q4,"RWF",15899.46984,416868.23516,0.0381402767085325
"690",2009 Q4,"RWG",12193.48097,308106.32987,0.0395755613821528
"691",2009 Q4,"RWH",18546.7665,435420.04863,0.042595113749023
"692",2009 Q4,"RWJ",17792.61349,330232.04535,0.0538791245142255
"693",2009 Q4,"RWK",12052.14375,232734.55143,0.0517849355669261
"694",2009 Q4,"RWN",9752.84311,167334.24109,0.0582836067888489
"695",2009 Q4,"RWP",19952.51579,425046.56135,0.0469419531983234
"696",2009 Q4,"RWQ",6384.03955,108160.91754,0.0590235335941844
"697",2009 Q4,"RWR",12357.71312,246257.68368,0.0501820407604347
"698",2009 Q4,"RWV",9777.02854,175713.43508,0.0556418952002654
"699",2009 Q4,"RWW",16952.91286,348908.69377,0.0485883933610876
"700",2009 Q4,"RWX",5732.89629,156070.03655,0.0367328438996255
"701",2009 Q4,"RWY",19664.42181,459807.76388,0.0427666154309043
"702",2009 Q4,"RX1",44450.2107,986343.84924,0.0450656337891192
"703",2009 Q4,"RX2",16303.22401,315336.287,0.0517010717830898
"704",2009 Q4,"RX3",25287.58698,415624.52074,0.0608423846961114
"705",2009 Q4,"RX4",34556.41272,536485.4854,0.0644125771533874
"706",2009 Q4,"RX5",4824.26682,133186.38401,0.0362219220520153
"707",2009 Q4,"RX6",13319.50836,179999.65208,0.0739974116954415
"708",2009 Q4,"RX7",27673.4363,431020.15264,0.0642045067510187
"709",2009 Q4,"RX8",22771.1478,353270.52376,0.0644581029790924
"710",2009 Q4,"RX9",17459.29655,289082.7333,0.0603955011449312
"711",2009 Q4,"RXA",12132.10362,225923.49583,0.0537000526458258
"712",2009 Q4,"RXC",20373.03003,423296.62266,0.0481294414823716
"713",2009 Q4,"RXE",13445.89001,224232.24305,0.0599641239239702
"714",2009 Q4,"RXF",30043.37132,576150.9318,0.0521449669900542
